Name,CMP,ATH%,PE,EPS,PB,MCap,ROCE%,ROE%,Sales_Grwth%,Profit_Grwth%,MedPE,ROCE_5Yr%,ROE_5Yr%,Debt2EqR,PAT_12M,CFO_2_EBITDA%,CapType,Symbol,Latest
https://www.screener.in/company/SHREECEM/consolidated/,25127,29.38,55.63,451.79,3.92,90660.08,10.27,7.51,12.63,9.64,52.4,0.13,8.99,0.08,1636.12,72.27,MC,SHREECEM,1
https://www.screener.in/company/RECLTD/consolidated/,343,90.67,5.62,60.9,1.08,90319.59,9.71,20.12,2.03,-4.97,5.55,3.58,21.06,6.1,16035.21,10.47,MC,RECLTD,1
https://www.screener.in/company/MANIPALHOS/consolidated/,685.5,4.62,99.47,7.56,,90169.09,12.1,12.7,25.4,-10.08,88.82,0.13,16.12,1.53,916.52,75.85,MC,MANIPALHOS,1
https://www.screener.in/company/MEESHO/consolidated/,194.45,30.96,,-3.85,20.23,89882.25,-35.59,-42.32,34.47,74.56,,,,0.01,-1201.23,382.79,MC,MEESHO,1
https://www.screener.in/company/IDBI/consolidated/,82.85,144.12,9.58,8.67,1.3,89083.65,5.92,14.14,0.92,17.72,15.53,1.48,11.3,5.47,9343.31,66.19,MC,IDBI,1
https://www.screener.in/company/FEDERALBNK/consolidated/,354.05,4.99,18.67,19.01,2.19,87509.39,6.39,11.59,6.5,15.64,11,0.62,13.02,8.66,4842.84,18.18,MC,FEDERALBNK,1
https://www.screener.in/company/NAUKRI/consolidated/,1340.45,37.19,58.96,24.67,2.32,86917.54,3.45,1.81,13.86,42.55,101.06,0.03,3,0.01,1910.05,73.49,MC,NAUKRI,1
https://www.screener.in/company/PERSISTENT/consolidated/,5456.85,24.41,43.28,122.17,10.96,86081.8,34.36,27.24,25.39,31.04,51.98,0.63,24.99,0.06,1923.22,59.5,MC,PERSISTENT,1
https://www.screener.in/company/DIXON/consolidated/,13702.25,39.76,44.65,308.83,17.81,83778.48,41.97,37.43,14.34,118.75,116.83,0.84,31.23,0.21,2082.06,68.52,MC,DIXON,1
https://www.screener.in/company/HINDPETRO/consolidated/,391.75,29.79,49.85,7.85,1.27,83357.44,22.24,30.94,9.4,-83.64,4.91,0.62,18.34,0.85,1671.29,104.99,MC,HINDPETRO,1
https://www.screener.in/company/AUBANK/,1087.1,1.73,28.55,38.2,4.11,81524.98,7.66,14.32,17.32,30.77,30.09,0.5,14.45,8.44,2856.35,14.07,MC,AUBANK,1
https://www.screener.in/company/ICICIGI/,1628.4,41.36,33.52,48.74,4.77,81340.76,21.88,16.58,11.84,-9.23,38.87,0.49,16.9,0,2428.03,73.46,MC,ICICIGI,1
https://www.screener.in/company/POLICYBZR/consolidated/,1739.85,29.61,107.62,16.19,10.97,80501.98,10.31,9.75,38,98.75,263.11,0.09,-0.96,0.05,748.39,4.71,MC,POLICYBZR,1
https://www.screener.in/company/COFORGE/consolidated/,1806.8,10.99,41.73,48.65,6.38,80026.85,23.5,21.41,35.68,97.53,45.97,0.51,21.55,0.08,1920,59.54,MC,COFORGE,1
https://www.screener.in/company/BHARTIHEXA/,1600.1,28.3,43.3,36.48,11.19,80005,21.37,25.95,7.87,28.63,66.15,0.6,17.23,0.86,1824,88.34,MC,BHARTIHEXA,1
https://www.screener.in/company/JSWINFRA/consolidated/,342.7,5.34,51.5,6.91,6.63,79849.15,13.59,15.31,19.02,-2.82,43.24,0.3,16.28,0.63,1514.93,68.91,MC,JSWINFRA,1
https://www.screener.in/company/INDUSINDBK/consolidated/,1017.4,100.31,59.95,16.97,1.2,79269.74,5.68,1.36,-6.38,31.08,14.04,0.02,8.64,6.73,1322.32,3.3,MC,INDUSINDBK,1
https://www.screener.in/company/HAVELLS/consolidated/,1260.6,67.06,47.48,26.04,8.36,79110.42,24.9,19.03,10.1,18.01,69.62,0.4,18.78,0.03,1631.43,57.76,MC,HAVELLS,1
https://www.screener.in/company/LTF/consolidated/,315,7.49,24.64,12.71,2.82,78940.44,8.4,11.22,15.24,20.43,19.59,0.46,7.57,3.94,3198.02,-129.33,MC,LTF,1
https://www.screener.in/company/NTPCGREEN/consolidated/,92.34,68.24,128.18,0.72,4.09,77808.71,3.56,2.79,42.12,8.9,158.04,0.02,,1.67,605.71,88.97,MC,NTPCGREEN,1
https://www.screener.in/company/NHPC/consolidated/,77.08,53.67,20.39,3.78,1.87,77427.13,5.75,9.32,12.02,24.48,20.31,0.46,9.31,1.26,4267.39,45.06,MC,NHPC,1
https://www.screener.in/company/SWIGGY/consolidated/,279.9,120.54,,-14,4.2,77261.16,-24.08,-29.07,46.8,-0.92,,,,0.14,-3748,106.11,MC,SWIGGY,1
https://www.screener.in/company/WAAREEENER/consolidated/,2678.9,44.28,19.14,132.67,5.36,77058.91,38.78,32.83,94.31,81.21,38.31,1.72,31.62,0.22,4003.13,24.59,MC,WAAREEENER,1
https://www.screener.in/company/OIL/consolidated/,472.9,62.38,9.21,51.35,1.32,76922.29,11.56,12.29,19.18,27.31,7.56,1.33,16.91,0.65,9530.99,79.15,MC,OIL,1
https://www.screener.in/company/MCX/consolidated/,2981.15,16.73,49.3,60.46,26.73,76016.9,71.37,56.27,110.21,136.36,59.62,1.14,27.54,0,1541.8,171.58,MC,MCX,1
https://www.screener.in/company/SRF/consolidated/,2560.7,29.85,33.85,72.93,5.43,75905.47,14.61,14.27,12.98,56.61,46.69,0.42,15.96,0.36,2161.73,72.62,MC,SRF,1
https://www.screener.in/company/NAM-INDIA/consolidated/,1179.2,4.6,46.06,25.66,16.15,75385.76,43.8,34.48,23.01,21.24,31.89,0.75,28.27,0.02,1636.96,72.6,MC,NAM-INDIA,1
https://www.screener.in/company/NATIONALUM/consolidated/,409.4,8.73,11.15,36.76,3.5,75191.7,39.59,29.42,9.02,17.83,10.09,2.64,23.14,0,6750.67,74.91,MC,NATIONALUM,1
https://www.screener.in/company/NMDC/consolidated/,85.07,73.46,10.07,8.47,2.2,74791.98,27.58,23.37,34.16,14.06,9.2,2.32,26.45,0.19,7450.19,46.49,MC,NMDC,1
https://www.screener.in/company/IDFCFIRSTB/,85.81,17.4,32.9,2.68,1.53,73978.72,5.99,3.84,12.32,72.08,21.74,0.12,5.82,7.31,2248.75,32.67,MC,IDFCFIRSTB,1
https://www.screener.in/company/ICICIPRULI/consolidated/,505.75,57.55,45.64,11.09,5.4,73374.72,10.14,12.58,-10.49,35.63,84.98,0.28,8.62,0.19,1607.89,-314.25,MC,ICICIPRULI,1
https://www.screener.in/company/ATGL/,659.6,506.43,119.36,5.53,15.04,72543.47,15.09,14.06,19.58,-4.01,139.45,0.12,17.99,0.47,607.74,94.21,MC,ATGL,1
https://www.screener.in/company/DABUR/consolidated/,408.35,64.56,36.53,11.12,6.33,72439.36,20.28,17,7.4,11.36,53.32,0.47,18.89,0.11,1946.56,85.12,MC,DABUR,1
https://www.screener.in/company/ASTERDM/consolidated/,829.9,7.4,200.43,6.15,9.4,72340.1,11.4,10.7,15.7,2.06,81.29,0.05,9.47,0.49,362.82,66.28,MC,ASTERDM,1
https://www.screener.in/company/UNOMINDA/consolidated/,1247.9,10.75,58.94,20.83,10.53,72062.15,19.65,19.33,18.8,18.84,59.85,0.33,17.52,0.4,1290.54,68.01,MC,UNOMINDA,1
https://www.screener.in/company/YESBANK/consolidated/,22.91,1663.42,19.05,1.2,1.37,71909.42,5.98,7.1,-0.45,37.81,35.21,0.37,4.38,7.32,3775.03,82.65,MC,YESBANK,1
https://www.screener.in/company/SAIL/consolidated/,171.85,70.5,14.71,10.34,1.18,70983.09,7.79,6.43,6.45,58.66,14.98,0.44,8.83,0.53,4272.27,142.94,MC,SAIL,1
https://www.screener.in/company/BAJAJHFL/,84.95,121.9,26.19,3.23,3.14,70783.19,8.85,12.11,16.29,19.39,41.55,0.46,13.24,4.6,2692.32,-196.15,MC,BAJAJHFL,1
https://www.screener.in/company/APARINDS/consolidated/,17260,6.98,57.56,294.12,12.86,69357.07,31.12,20.23,23.96,36.71,28.34,0.35,22.42,0.18,1181.51,49.86,MC,APARINDS,1
https://www.screener.in/company/PRESTIGE/consolidated/,1600.95,29.6,60.54,26.44,4.23,68957.75,10.38,7.53,67.46,115.95,43.72,0.12,6.42,1.09,1265.3,76.74,MC,PRESTIGE,1
https://www.screener.in/company/BIOCON/consolidated/,421.8,15.64,94.53,3.35,2.02,68740.46,3.61,1.4,9.83,99.92,48.89,0.01,4.19,0.45,416.4,53.46,MC,BIOCON,1
https://www.screener.in/company/PHOENIXLTD/consolidated/,1901.95,14.08,52.48,35.79,6.22,68025.88,12.83,11.58,17.67,31.79,54.82,0.22,10.08,0.48,1630.16,86.39,MC,PHOENIXLTD,1
https://www.screener.in/company/FORTIS/consolidated/,898.65,22.96,63.62,13.88,6.86,67844.3,13.45,11.23,17.5,15.95,62.19,0.18,8.89,0.35,1070.21,74.51,MC,FORTIS,1
https://www.screener.in/company/TORNTPOWER/consolidated/,1335,52.61,28.93,46.12,3.52,67271.09,13.66,12.47,4.09,-15.43,22.12,0.43,14.87,0.73,2389.63,94.87,MC,TORNTPOWER,1
https://www.screener.in/company/OBEROIRLTY/consolidated/,1818.95,29.18,25.02,72.32,3.7,66137.44,17.28,14.55,29.86,28.37,27.37,0.58,14.1,0.16,2629.69,38.7,MC,OBEROIRLTY,1
https://www.screener.in/company/BANKINDIA/consolidated/,144.95,306.35,5.61,25.87,0.74,65990.93,5.93,12.41,6.21,19.41,7.23,2.21,9.87,11.83,11782.73,7.32,MC,BANKINDIA,1
https://www.screener.in/company/IOB/,33.87,575.82,11.33,2.99,1.66,65222.07,6.07,14.86,14.86,50.97,23.53,1.31,11.03,10.74,5756.23,21.07,MC,IOB,1
https://www.screener.in/company/SCHAEFFLER/,4169.4,18.75,50.47,82.6,10.43,65169.23,27.9,20.8,19.24,22.02,53.32,0.41,20.12,0.01,1291.05,68.91,MC,SCHAEFFLER,1
https://www.screener.in/company/ALKEM/consolidated/,5450,18.17,26.75,192.51,4.72,65162.92,21.24,18.89,13.48,12.83,29.06,0.71,18.22,0.15,2351.16,54.68,MC,ALKEM,1
https://www.screener.in/company/GLENMARK/consolidated/,2300.3,7.55,20.79,63.71,6.17,64920.12,39.77,30.49,32.94,134.15,20.8,1.47,3.26,0.06,1797.79,68.45,MC,GLENMARK,1
https://www.screener.in/company/SUZLON/consolidated/,47.37,810.3,20.52,2.31,6.81,64590.84,35.07,40.64,45.24,50.18,77.97,1.98,,0.06,3144.29,37.54,MC,SUZLON,1
https://www.screener.in/company/BERGEPAINT/consolidated/,551.7,31.86,52.35,10.43,9.31,64328.38,21.55,17.31,5.22,5.08,59.83,0.33,20.47,0.09,1217.99,79.23,MC,BERGEPAINT,1
https://www.screener.in/company/MAHABANK/consolidated/,82.37,17.46,8.4,9.8,1.79,63355.34,6.03,22.65,15.83,31.03,8.77,2.7,20.14,10.74,7535.8,-47.6,MC,MAHABANK,1
https://www.screener.in/company/GICRE/consolidated/,354.3,48.32,6.43,55.08,0.89,62158.4,17.35,14.64,6.79,50.66,8.37,2.28,12.45,0,9662.37,4.06,MC,GICRE,1
https://www.screener.in/company/RADICO/consolidated/,4623.95,0,87.15,52.54,18.66,61952.78,24.15,20.26,19.3,75.94,79.75,0.23,14.23,0.15,703.55,71.64,MC,RADICO,1
https://www.screener.in/company/SBICARD/,647.35,79.96,27.1,23.91,3.92,61604.61,10.1,14.69,7.92,21.16,35.89,0.54,19.03,2.8,2275.15,8.05,MC,SBICARD,1
https://www.screener.in/company/KALYANKJIL/consolidated/,595.8,33.5,42.06,13.9,9.74,61531.28,20.52,24.8,45.79,82.64,46.67,0.59,16.59,0.97,1434.98,48.81,MC,KALYANKJIL,1
https://www.screener.in/company/COROMANDEL/consolidated/,2078.6,30.86,32.85,62.11,4.87,61322.14,22.05,16.41,23.5,-5.97,18.58,0.5,20.28,0.12,1778.11,44.87,MC,COROMANDEL,1
https://www.screener.in/company/JSL/consolidated/,738.7,19.67,18.53,39.41,3.08,60899.87,19.28,17.73,9.82,27.78,17.01,0.96,21.1,0.38,3238.57,57.3,MC,JSL,1
https://www.screener.in/company/GODREJPROP/consolidated/,2021.25,68.35,37.68,53.13,3.19,60885.42,7.63,8.82,12.66,9.31,70.81,0.23,7.15,0.83,1591.68,-76.63,MC,GODREJPROP,1
https://www.screener.in/company/ATHERENERG/,1525.3,4.2,,-10.22,22.68,60172,-19.77,-33.41,67.15,52.35,,,-102.06,0.26,-389.84,-12.41,MC,ATHERENERG,1
https://www.screener.in/company/ABBOTINDIA/,28234,31.05,37.17,759.87,12.57,59997.26,44.8,34.35,6.29,11.18,48.19,0.92,33.53,0.04,1614.68,60.62,MC,ABBOTINDIA,1
https://www.screener.in/company/RBLBANK/,386.4,85.44,68.39,11.73,1.44,59896.18,5.77,5.11,5.37,67.08,13.56,0.07,4.9,9.38,875.81,81.92,MC,RBLBANK,1
https://www.screener.in/company/LINDEINDIA/,6788.45,46.35,105.5,64.35,13.67,57891.91,18.23,13.74,10.43,24.35,108.16,0.13,13.82,0.02,548.83,80.5,MC,LINDEINDIA,1
https://www.screener.in/company/HDBFS/,690.15,29.23,20.77,33.26,2.8,57326.89,9.09,13.94,11.97,27.72,25.78,0.67,15.59,4.8,2761.1,-82.34,MC,HDBFS,1
https://www.screener.in/company/APLAPOLLO/consolidated/,2043.2,12.64,46.13,44.27,10.71,56731.17,31.64,25.31,10.44,53.43,52.15,0.55,23.45,0.09,1229.04,109.9,MC,APLAPOLLO,1
https://www.screener.in/company/MRF/consolidated/,131148.95,24.74,22.59,5700.97,2.65,55622.15,15.73,12.51,11.37,37.04,31.86,0.55,9.61,0.15,2417.84,84.77,MC,MRF,1
https://www.screener.in/company/M&MFIN/consolidated/,399.75,3.81,16.59,23.4,2.1,55564.1,8.72,12.26,13.56,46.24,18.17,0.74,10.57,4.82,3259.63,-96.19,MC,M&MFIN,1
https://www.screener.in/company/KEI/consolidated/,5787.25,0.78,55.47,104.27,8.28,55326.46,20.07,14.75,20.29,34.36,47.72,0.27,17.05,0.04,996.82,60.53,MC,KEI,1
https://www.screener.in/company/MOTILALOFS/consolidated/,903.55,21.42,27.46,32.92,4.21,54406.97,12.66,15.53,14.85,-28.82,11.83,0.57,22.38,1.65,1983.33,-155.18,MC,MOTILALOFS,1
https://www.screener.in/company/COLPAL/,1991.05,95.52,39.54,49.55,34.18,54153.69,108.02,82.73,3.79,-1.77,43.88,2.09,74.74,0.03,1347.77,92.2,MC,COLPAL,1
https://www.screener.in/company/TIINDIA/consolidated/,2791.7,72.33,81.77,32.9,6.96,54039.61,17.14,9.95,17.38,-2.66,70.37,0.12,18.69,0.1,1118.22,43.55,MC,TIINDIA,1
https://www.screener.in/company/HINDCOPPER/,558.5,36.09,44.67,11.78,16.15,54008.27,42.4,32.93,67.07,147.12,54.47,0.74,21.64,0.03,1139,96.07,MC,HINDCOPPER,1
https://www.screener.in/company/FACT/,821.45,44.5,,-0.61,39.33,53153.73,4.93,-2.91,41.3,-279.92,91.25,,26.55,2.95,-39.6,-405.55,MC,FACT,1
https://www.screener.in/company/FLUOROCHEM/consolidated/,4830.4,2.19,85.9,55.08,6.78,53061.93,9.86,7.6,9.52,-0.37,54.79,0.09,12.78,0.29,600,72.15,MC,FLUOROCHEM,1
https://www.screener.in/company/543225/consolidated/,171.5,0.87,48.81,3.63,4.56,52262.91,8.6,8.07,24.22,27.22,48.86,0.17,5.23,4.59,1106.6,96.75,MC,543225,1
https://www.screener.in/company/KRT/consolidated/,117.3,10.39,82.95,1.41,1.2,52015.5,5.22,1.67,,15380.51,137.24,0.02,,0.29,627.15,81.2,MC,KRT,1
https://www.screener.in/company/MFSL/consolidated/,1506,25.66,648.62,2.43,9.86,51974.29,2.87,1.52,2.59,-75.88,108.67,0,6.63,0.35,105.58,5030.12,MC,MFSL,1
https://www.screener.in/company/VMM/consolidated/,107.1,47.29,56.23,1.91,6.75,50168.94,14.79,12.15,19.83,29.66,97.06,0.22,8.62,0.27,891.92,82.3,MC,VMM,1
https://www.screener.in/company/SONACOMS/,804.4,4.41,64.47,12,8.57,50158.58,15.11,11.67,42.68,37.36,73.67,0.18,15.4,0.06,746.4,53.54,MC,SONACOMS,1
https://www.screener.in/company/SUNDARMFIN/consolidated/,4511.6,25.06,22,199.81,3.36,50125.6,9.44,15.01,13.75,18.63,24.4,0.68,14.62,4.68,2219.84,-76.14,MC,SUNDARMFIN,1
https://www.screener.in/company/TATACOMM/consolidated/,1756.4,23.83,48.14,33.19,14.52,50060.33,14.63,32.61,8.3,-0.07,34.35,0.68,73.8,3.55,936.43,87.58,MC,TATACOMM,1
https://www.screener.in/company/BDL/,1355.2,54.71,118.17,11.47,11.71,49676.51,13.84,10.19,-27,-23.53,66,0.09,14.17,0,420.34,93.33,MC,BDL,1
https://www.screener.in/company/WELCORP/consolidated/,1881.85,0.07,21.53,87.55,5.43,49641.43,22.89,19.42,20.21,41.66,17.21,0.9,15.42,0.26,2319.21,118.18,MC,WELCORP,1
https://www.screener.in/company/ANTHEM/consolidated/,879.55,2.31,83.48,10.25,16.23,49537.85,30.37,22.28,-2.14,17.56,75.32,0.27,23.4,0.02,575.95,85.52,MC,ANTHEM,1
https://www.screener.in/company/THERMAX/consolidated/,4080,43.14,88.3,49.8,8.75,48615.8,13.94,10.55,4.74,-17.98,69.4,0.12,11.27,0.42,590.6,44.23,MC,THERMAX,1
https://www.screener.in/company/GLAND/consolidated/,2912.5,49.36,41.91,68.49,4.59,48046.52,15.11,10.68,17.57,48.76,38.21,0.25,11.04,0.03,1128.8,53.08,MC,GLAND,1
https://www.screener.in/company/MPHASIS/consolidated/,2505,46.1,24.66,100.21,4.46,47814.43,22.09,18.53,13.69,11.32,29.37,0.75,19.51,0.24,1910.41,37.95,MC,MPHASIS,1
https://www.screener.in/company/AIIL/,562.4,21.53,22.82,24.65,3.29,47760.44,13.76,13.16,-36.77,-48.91,7.91,0.58,25.64,0.21,2092.95,44.09,MC,AIIL,1
https://www.screener.in/company/RVNL/consolidated/,228.85,182.72,53.06,4.31,4.88,47715.67,10.8,9.02,5.4,-24.3,35.24,0.17,15.55,0.49,895.84,-115.45,MC,RVNL,1
https://www.screener.in/company/BALKRISIND/consolidated/,2464.2,37.08,33.92,72.71,4.32,47637.19,11.18,9.66,9.78,-3.28,33.28,0.28,14.65,0.38,1405.57,94.47,MC,BALKRISIND,1
https://www.screener.in/company/UPL/consolidated/,564.3,47,24.14,23.94,1.38,47621.55,10.11,5.64,12.86,36.49,19.46,0.23,6.79,0.68,2323,80.94,MC,UPL,1
https://www.screener.in/company/360ONE/consolidated/,1168.75,12.77,37.66,31.11,4.83,47555.16,12.13,14.39,36.82,19.48,33.67,0.38,18.86,1.62,1262.03,-103.5,MC,360ONE,1
https://www.screener.in/company/PREMIERENE/consolidated/,1035.5,34.04,28.24,36.73,10.88,47006.65,33.32,42.35,26.7,59.07,44.3,1.5,40.36,0.86,1673.82,48.8,MC,PREMIERENE,1
https://www.screener.in/company/PIRAMALFIN/consolidated/,2059.6,7.79,104.01,74.58,1.66,46686.54,6.47,0.86,17.78,-22.65,84.94,0.01,4.56,2.84,1690.75,-214.88,MC,PIRAMALFIN,1
https://www.screener.in/company/IPCALAB/consolidated/,1813,7.28,39.04,44.98,5.72,45996.56,16.98,15.7,7.89,39.22,38.39,0.4,12.77,0.1,1183.78,53.79,MC,IPCALAB,1
https://www.screener.in/company/AJANTPHARM/consolidated/,3610,1.61,39.73,90.84,9.97,45110.19,34.51,27.14,20.19,22.04,34.69,0.68,23.41,0.06,1134.88,31.85,MC,AJANTPHARM,1
https://www.screener.in/company/GLAXO/consolidated/,2629.95,33.69,42.31,63.05,19.65,44552.93,61.41,45.61,5.75,11.2,52.7,1.08,47.63,0.01,1068.15,65.7,MC,GLAXO,1
https://www.screener.in/company/AEGISLOG/consolidated/,1268.55,18.09,35.59,35.65,7.34,44526.13,13.33,16.27,30.35,88.67,31.48,0.46,15.93,0.69,1476.11,115.85,MC,AEGISLOG,1
https://www.screener.in/company/SUPREMEIND/consolidated/,3458.85,87.41,42.57,81.27,7.1,43936.68,20.73,15.77,8.71,16.02,48.12,0.37,19.83,0.01,1032.4,73.27,MC,SUPREMEIND,1
https://www.screener.in/company/CPPLUS/consolidated/,3704.6,10.51,91.81,40.56,23.25,43825.57,28.56,25.41,51.85,214.81,97.69,0.28,24.67,0.14,477.29,2.33,MC,CPPLUS,1
https://www.screener.in/company/NAVINFLUOR/consolidated/,8392,4.57,54.13,154.05,10.82,43056.41,20.96,19.64,42.43,124.32,71.45,0.36,14.96,0.32,789.7,79.23,MC,NAVINFLUOR,1
https://www.screener.in/company/POONAWALLA/consolidated/,487.65,16.97,54.58,9.39,3.86,42938.19,7.51,5.86,72.47,340.37,52.33,0.11,6.17,4.68,786.92,-607.54,MC,POONAWALLA,1
https://www.screener.in/company/ENDURANCE/consolidated/,3030,1.65,45.66,67.66,6.22,42620.87,17.8,14.87,26.25,24.69,42.31,0.33,13.46,0.19,951.71,90.1,MC,ENDURANCE,1
https://www.screener.in/company/GODREJIND/consolidated/,1262,14.39,43.06,36.83,3.81,42510.59,8.17,9.26,13.12,20.53,36.64,0.22,7.91,4.61,2411.91,-147.99,MC,GODREJIND,1
https://www.screener.in/company/VOLTAS/consolidated/,1283.15,51.67,108.08,11.36,6.64,42457.49,9.04,6.1,-7.58,-52.14,81.71,0.06,7.64,0.16,370,9.41,MC,VOLTAS,1
https://www.screener.in/company/EMBASSY/consolidated/,447.8,14.34,173.06,3.99,2.01,42446.68,5.61,1.26,14.38,-84.68,42.12,0.01,3.5,1.08,378.6,95.7,MC,EMBASSY,1
https://www.screener.in/company/ASTRAL/consolidated/,1562.9,57.02,70.89,21.43,10.36,41987.36,19.22,13.85,16.79,22.27,88.06,0.2,16.78,0.06,575.7,103.17,MC,ASTRAL,1
https://www.screener.in/company/PAGEIND/,37450.75,45.12,52.89,684.8,27.82,41772.11,64.39,54.29,6.32,8.34,75.3,1.03,48,0.18,763.82,65.29,MC,PAGEIND,1
https://www.screener.in/company/AIAENG/consolidated/,4458.45,16.18,32.8,135.69,5.16,41606.43,21.09,17.02,5.63,14.7,30.85,0.52,16.96,0,1264.75,33.91,MC,AIAENG,1
https://www.screener.in/company/EXIDEIND/consolidated/,488.35,27.03,44.29,10.96,3,41509.75,8.54,5.97,7.61,10.67,30.95,0.13,12.83,0.11,936.64,124.95,MC,EXIDEIND,1
https://www.screener.in/company/JKCEMENT/consolidated/,5359,41.17,42.42,122.37,5.88,41408.05,15.1,15.61,15.92,6.47,42.09,0.37,14.54,0.88,938.36,72.95,MC,JKCEMENT,1
https://www.screener.in/company/PETRONET/consolidated/,276.05,39.43,9.85,28.05,1.84,41407.5,22.74,18.56,-24.82,13.45,11.01,1.88,21.91,0.11,4207.79,76.62,MC,PETRONET,1
https://www.screener.in/company/INDOMIM/consolidated/,832.8,9.13,70.07,11.02,,41180.36,24.98,23.43,25.93,20.16,66.88,0.33,24.93,0.49,533.54,90.02,MC,INDOMIM,1
https://www.screener.in/company/3MINDIA/,36200,13.26,75.29,463.66,23.05,40797.4,50.01,29.98,14.49,13.8,73.27,0.4,21.88,0.1,522.32,49.7,MC,3MINDIA,1
https://www.screener.in/company/IRCTC/,509.7,150.98,29.55,17.41,9.48,40776,46.09,34.65,15.01,5.59,55.36,1.17,38.7,0.02,1392.78,66.13,MC,IRCTC,1
https://www.screener.in/company/CONCOR/consolidated/,525.05,81.92,32.21,16.31,3.1,39988.77,12.41,9.81,1.65,-6.15,37.72,0.3,10.45,0.07,1247.36,64.05,MC,CONCOR,1
https://www.screener.in/company/COCHINSHIP/consolidated/,1517.75,96.31,55.72,27.24,6.77,39929.08,15.95,12.52,4.19,-13.35,43.29,0.22,12.94,0.28,716.74,-101.05,MC,COCHINSHIP,1
https://www.screener.in/company/HSCL/consolidated/,777.35,5.42,49.08,15.91,8.33,39223.1,22.12,17.77,9.8,30.01,37.72,0.36,14.2,0.16,804.14,33.76,MC,HSCL,1
https://www.screener.in/company/CUPID/,289.8,1.36,283.61,1.02,86.44,38968.26,33.46,27.3,116.02,188.13,38.97,0.1,19.09,0.13,137.41,30.66,MC,CUPID,1
https://www.screener.in/company/HUDCO/consolidated/,194,82.45,9.12,21.26,1.78,38836.86,8.41,20.05,25.95,52.98,10.37,2.2,14.92,6.45,4255.25,-278.78,MC,HUDCO,1
https://www.screener.in/company/JBCHEPHARM/consolidated/,2408.9,4.84,53.83,44.18,9.3,38676.99,25.45,18.93,5.87,14.86,40.47,0.35,18.98,0,709.47,61.07,SC,JBCHEPHARM,1
https://www.screener.in/company/LTTS/consolidated/,3620.85,65.71,28.59,124.51,5.93,38409.09,26.71,21.53,10.13,9.97,37.73,0.75,23.45,0.09,1322.1,66.71,SC,LTTS,1
https://www.screener.in/company/EMCURE/consolidated/,2016.05,1.58,37.16,53.34,7.72,38240.45,23.97,20.13,18.36,36.79,35.43,0.54,21.5,0.31,1018.96,50.26,SC,EMCURE,1
https://www.screener.in/company/NLCINDIA/consolidated/,275.6,40.71,11.9,23.14,1.74,38215.73,10.45,17.5,16.85,12.22,12.46,1.47,12.35,1.3,3366.59,69.11,SC,NLCINDIA,1
https://www.screener.in/company/PIIND/consolidated/,2504,91.86,35.2,76.79,3.36,37990.22,14.99,11.24,-16.57,-32.97,38.24,0.32,16.35,0.03,1165,23.14,SC,PIIND,1
https://www.screener.in/company/PATANJALI/,349.05,93.86,18.83,16.68,2.9,37980.45,12,16.46,17.6,54.8,47.59,0.87,12.51,0.21,1814.87,-17.22,SC,PATANJALI,1
https://www.screener.in/company/MEDANTA/consolidated/,1400,8.14,65.76,20.69,9.48,37642.06,17.14,15.17,21.27,0.4,62.52,0.23,15.96,0.3,552.33,70.2,SC,MEDANTA,1
https://www.screener.in/company/NH/consolidated/,1830.05,29.59,43.4,39.94,8.23,37399.06,15.5,20.54,59.61,8.93,38.24,0.47,25.94,1.29,816.54,94.1,SC,NH,1
https://www.screener.in/company/KPRMILL/consolidated/,1089,28.14,40.8,26.69,6.54,37223.53,19.58,15.71,4.2,10.65,33.98,0.39,19.87,0.1,912.34,81.03,SC,KPRMILL,1
https://www.screener.in/company/BAGMANE/consolidated/,109.43,0.98,,,20.4,37206.2,0,-0.02,-100,-100.03,,,,1.94,-0.26,-613803.85,SC,BAGMANE,1
https://www.screener.in/company/UBL/consolidated/,1390.35,65.4,106.38,14.96,8.13,36761.57,10.68,7.69,1.49,-25.79,115.49,0.07,9.29,0.29,395.64,51.13,SC,UBL,1
https://www.screener.in/company/ANANDRATHI/,2204.6,1.02,79.15,27.85,35.71,36605.48,57.47,45.3,22.89,46.6,55.36,0.57,41.12,0.08,462.42,44.34,SC,ANANDRATHI,1
https://www.screener.in/company/HEXT/consolidated/,584,54.14,25.19,22.01,5.3,35683.35,30.07,24.86,13.02,6.61,30.96,0.99,23.08,0.1,1343.3,75.47,SC,HEXT,1
https://www.screener.in/company/PWL/consolidated/,123,31.75,,-0.08,7.81,35680.92,4.02,-0.48,35.09,87.44,,,,0.23,-24.17,138.46,SC,PWL,1
https://www.screener.in/company/DELHIVERY/consolidated/,470.8,50.48,295.69,1.25,3.63,35270.78,2.82,1.87,23.1,-40,197.41,0.01,-5.01,0.15,93.4,90.62,SC,DELHIVERY,1
https://www.screener.in/company/ITCHOTELS/consolidated/,168.65,55.13,38.11,4.15,3.04,35129.43,11.23,7.89,16.09,35.3,42.14,0.21,,0.01,869.46,65.92,SC,ITCHOTELS,1
https://www.screener.in/company/HFCL/consolidated/,229.35,0.61,61.28,3.77,7.16,35104.39,10.86,6.95,58.66,1590.52,38.04,0.11,8.29,0.36,604.38,-45.72,SC,HFCL,1
